Student ID,Grade,GPA
S03655,B,3.11
S07053,C,2.83
S01287,A+,3.98
S09127,C,2.71
S04446,B,3.1
S02138,A,3.51
S06788,C,2.06
S09753,D,1.87
S08511,C,2.55
S09540,D,1.68
S06895,C,2.75
S08570,C,2.28
S07152,C,2.22
S00964,A+,3.74
S06013,B,3.32
S04883,B,3.01
S00141,A+,3.84
S09033,C,2.2
S06937,C,2.54
S06543,C,2.07
S05244,B,3.37
S04432,B,3.35
S00407,A+,3.89
S08213,C,2.87
S08377,C,2.32
S08628,C,2.94
S08235,C,2.58
S04400,B,3.14
S05253,B,3.27
S00012,A+,3.69
S04761,B,3.26
S01178,A+,3.91
S02864,A,3.51
S06472,B,3.46
S06229,B,3.45
S02990,A,3.54
S07118,C,2.67
S07011,C,2.24
S08558,C,2.13
S01441,A+,3.99
S09748,D,1.23
S02876,A,3.55
S09099,C,2.16
S08789,C,2.22
S07233,C,2.03
S03727,B,3.1
S02773,A,3.52
S00455,A+,3.96
S08190,C,2.42
S01368,A+,3.81
S03713,B,3.37
S09853,D,1.92
S01389,A+,3.82
S01001,A+,3.76
S07762,C,2.36
S03554,B,3.35
S04115,B,3.04
S01668,A,3.5
S03174,A,3.57
S09398,C,2.71
S00489,A+,3.63
S03231,A,3.56
S03829,B,3.24
S08652,C,2.28
S05209,B,3.15
S07849,C,2.39
S05705,B,3.03
S09640,D,1.98
S08134,C,2.78
S00704,A+,3.58
S05106,B,3.22
S08894,C,2.82
S03292,A,3.56
S08126,C,2.23
S09632,D,1.21
S09022,C,2.88
S04910,B,3.04
S04441,B,3.27
S00987,A+,3.79
S09237,C,2.05
S09884,D,1.41
S07706,C,2.18
S06258,B,3.07
S06090,B,3.02
S05239,B,3.08
S01199,A+,3.63
S09071,C,2.96
S07520,C,2.92
S06813,C,2.42
S08321,C,2.88
S07176,C,2.99
S04471,B,3.43
S00892,A+,3.85
S01970,A,3.56
S05758,B,3.25
S06528,C,2.44
S06295,B,3.2
S07596,C,2.47
S03250,A,3.56
S06571,C,2.9
S06639,C,2.77
S07352,C,2.41
S09173,C,2.88
S07474,C,2.72
S09602,D,1.71
S08674,C,2.92
S01240,A+,3.63
S02290,A,3.54
S02741,A,3.56
S04586,B,3.13
S01230,A+,3.84
S06981,C,2.91
S05179,B,3.46
S04294,B,3.06
S01059,A+,3.87
S06263,B,3.04
S00282,A+,3.78
S00969,A+,4
S03954,B,3.4
S01940,A,3.52
S08465,C,2.37
S01275,A+,3.75
S00620,A+,3.77
S08506,C,2.74
S01743,A,3.53
S01391,A+,3.76
S02204,A,3.56
S03569,B,3.16
S06117,B,3.41
S09971,D,1.79
S06053,B,3.29
S03179,A,3.53
S03193,A,3.55
S06100,B,3.45
S07030,C,2.12
S00576,A+,3.75
S06657,C,2.85
S07116,C,2.61
S08803,C,2.82
S06277,B,3.39
S08985,C,2.71
S05898,B,3.47
S05725,B,3.27
S00270,A+,3.91
S00630,A+,3.85
S03082,A,3.55
S03467,A,3.51
S06431,B,3.02
S09312,C,2.96
S07063,C,2.62
S09728,D,1.49
S05544,B,3.38
S04357,B,3.21
S02114,A,3.5
S08220,C,2.72
S03217,A,3.5
S03815,B,3.03
S08322,C,2.59
S08590,C,2.28
S02279,A,3.54
S04600,B,3.24
S00014,A+,3.85
S09226,C,2.51
S01526,A,3.56
S02366,A,3.52
S04649,B,3.31
S00375,A+,3.89
S08522,C,2.64
S06478,B,3.38
S00526,A+,3.73
S06896,C,2.35
S03592,B,3.03
S07905,C,2.79
S02959,A,3.51
S00530,A+,3.98
S03715,B,3.28
S04733,B,3.01
S01395,A+,3.87
S05632,B,3.27
S06564,C,2.72
S04704,B,3.13
S01713,A,3.54
S09756,D,1.39
S00956,A+,3.76
S06676,C,2.25
S03454,A,3.55
S02072,A,3.56
S09741,D,1.36
S00159,A+,3.94
S07006,C,2.75
S00353,A+,3.79
S06079,B,3.12
S06237,B,3.15
S02921,A,3.56
S04645,B,3.29
S00662,A+,3.58
S07058,C,2.64
S03666,B,3.36
S07980,C,2.63
S00307,A+,3.58
S04791,B,3.33
S02357,A,3.52
S01928,A,3.52
S09940,D,1.53
S03428,A,3.57
S03639,B,3.33
S01267,A+,3.81
S01561,A,3.53
S07180,C,2.13
S04110,B,3.11
S07868,C,2.45
S04905,B,3.14
S07295,C,2.95
S00515,A+,3.87
S00895,A+,3.7
S00022,A+,3.67
S00900,A+,3.71
S00208,A+,3.82
S00459,A+,3.77
S02431,A,3.52
S08443,C,2.39
S03390,A,3.53
S03912,B,3.42
S05384,B,3.29
S00553,A+,3.92
S03145,A,3.53
S06918,C,2.74
S02057,A,3.56
S01926,A,3.51
S00635,A+,3.86
S06083,B,3.31
S09271,C,2.72
S09679,D,1.69
S00106,A+,3.87
S03042,A,3.56
S01710,A,3.5
S00090,A+,3.75
S07015,C,2.49
S03175,A,3.5
S00918,A+,3.93
S07834,C,2.51
S06733,C,2.04
S01950,A,3.54
S06369,B,3.35
S00002,A+,3.79
S08033,C,2.22
S06048,B,3.02
S02721,A,3.51
S09813,D,1.93
S03118,A,3.52
S09466,C,2.45
S03763,B,3.21
S00214,A+,3.79
S00779,A+,3.66
S03497,A,3.56
S08818,C,2.41
S02044,A,3.56
S05421,B,3.31
S06155,B,3.22
S08358,C,2.08
S08708,C,2.06
S08466,C,2.75
S04168,B,3.2
S03789,B,3.27
S00584,A+,3.76
S09912,D,1.58
S09987,D,1.53
S00117,A+,3.67
S06645,C,2.55
S09034,C,2.93
S09952,D,1.79
S08960,C,2.19
S01764,A,3.56
S01876,A,3.53
S03225,A,3.56
S00527,A+,3.79
S07726,C,2.92
S02947,A,3.55
S04474,B,3.47
S05656,B,3.42
S06060,B,3.33
S00960,A+,3.58
S06343,B,3.04
S03634,B,3.27
S01051,A+,3.74
S03381,A,3.51
S03677,B,3.07
S05777,B,3.4
S09046,C,2.57
S06574,C,2.07
S05180,B,3.3
S01608,A,3.55
S03611,B,3.33
S09759,D,1.96
S06636,C,2.84
S09998,D,1.39
S00792,A+,3.89
S03057,A,3.57
S01981,A,3.56
S03599,B,3.38
S00934,A+,3.7
S07425,C,2.87
S05627,B,3.16
S01683,A,3.53
S04180,B,3.24
S06447,B,3.47
S04117,B,3.36
S00989,A+,3.66
S02897,A,3.55
S03779,B,3.35
S05659,B,3.45
S03094,A,3.55
S03156,A,3.53
S01824,A,3.54
S09623,D,1.7
S01099,A+,3.77
S02845,A,3.53
S03343,A,3.55
S00039,A+,3.75
S06541,C,2.34
S09474,C,2.99
S03357,A,3.53
S07814,C,2.84
S08221,C,2.37
S09228,C,2.63
S02429,A,3.5
S05044,B,3.28
S05347,B,3.23
S04812,B,3.23
S08477,C,2.73
S00687,A+,3.97
S04800,B,3.38
S07438,C,2.02
S02354,A,3.52
S06354,B,3.1
S04570,B,3.2
S08214,C,2.93
S02753,A,3.53
S08074,C,2.05
S01041,A+,3.76
S07492,C,2.84
S01266,A+,3.89
S09266,C,2.21
S07060,C,2.3
S00278,A+,3.97
S05085,B,3.32
S02383,A,3.57
S00572,A+,3.99
S01436,A+,3.9
S05353,B,3.37
S05446,B,3.06
S01008,A+,3.58
S04544,B,3.38
S08817,C,2.47
S02065,A,3.57
S01137,A+,3.62
S05344,B,3.13
S00295,A+,3.86
S02404,A,3.55
S03999,B,3.05
S03742,B,3.15
S09223,C,2.84
S02720,A,3.54
S09200,C,2.56
S05151,B,3.36
S02809,A,3.54
S00557,A+,3.88
S08926,C,2.79
S04796,B,3.09
S02470,A,3.53
S03739,B,3.33
S04287,B,3.02
S02605,A,3.53
S00363,A+,3.94
S06925,C,2.7
S01705,A,3.55
S02140,A,3.53
S03240,A,3.53
S02384,A,3.51
S07315,C,2.81
S04312,B,3.39
S01313,A+,3.92
S03931,B,3.32
S06184,B,3.46
S01592,A,3.56
S09388,C,2.41
S02163,A,3.5
S02397,A,3.53
S00318,A+,3.75
S05234,B,3.38
S05069,B,3.4
S04037,B,3.22
S03021,A,3.54
S08229,C,2.01
S05296,B,3.1
S03973,B,3.04
S05371,B,3.03
S04134,B,3.33
S00975,A+,3.65
S07292,C,2.4
S00955,A+,3.67
S09307,C,2.55
S05017,B,3.16
S09731,D,1.93
S07491,C,2.59
S01641,A,3.51
S01291,A+,3.66
S01381,A+,3.75
S01934,A,3.51
S04676,B,3.33
S00893,A+,3.76
S07288,C,2.15
S04877,B,3.18
S07907,C,2.82
S08195,C,2.09
S09380,C,2.82
S02467,A,3.57
S07658,C,2.54
S01914,A,3.53
S02737,A,3.56
S00727,A+,4
S07215,C,2.53
S08246,C,2.47
S01797,A,3.52
S03846,B,3.01
S06403,B,3.42
S00937,A+,3.73
S02266,A,3.55
S00825,A+,3.73
S07275,C,2.24
S01390,A+,3.86
S03565,B,3.32
S05430,B,3.3
S07828,C,2.9
S05691,B,3.31
S07879,C,2.69
S01869,A,3.53
S08203,C,2.04
S07487,C,2.24
S00807,A+,3.82
S04806,B,3.41
S09153,C,2.14
S07512,C,2.21
S08057,C,2.47
S04495,B,3.08
S02633,A,3.52
S08901,C,2.56
S08624,C,2.58
S07833,C,2.62
S04389,B,3.21
S00146,A+,3.92
S06468,B,3.29
S02034,A,3.55
S09128,C,2.76
S01166,A+,3.94
S02051,A,3.53
S03761,B,3.3
S04436,B,3.27
S03431,A,3.56
S08191,C,2.78
S08754,C,2.46
S07070,C,2.36
S04362,B,3.24
S01772,A,3.54
S03512,B,3.45
S00272,A+,3.68
S08437,C,2.93
S02033,A,3.55
S09665,D,1.34
S03811,B,3.37
S04347,B,3.26
S00546,A+,3.77
S03242,A,3.51
S08503,C,2.66
S09919,D,1.51
S07565,C,2.47
S00921,A+,3.7
S09119,C,2.91
S06641,C,2.05
S07695,C,2.15
S08231,C,2.95
S07127,C,2.26
S04279,B,3.14
S02984,A,3.56
S00131,A+,3.71
S07981,C,2.71
S02668,A,3.55
S07139,C,2.12
S03224,A,3.52
S07694,C,2.64
S05393,B,3.26
S00615,A+,3.71
S09903,D,1.34
S01467,A+,3.87
S04498,B,3.27
S03043,A,3.54
S02420,A,3.52
S05086,B,3.06
S03295,A,3.55
S06738,C,2.77
S01501,A,3.53
S01522,A,3.51
S09118,C,2.97
S04233,B,3.36
S07687,C,2.13
S04431,B,3.05
S00391,A+,3.82
S09859,D,1.81
S07125,C,2.21
S05914,B,3.13
S08593,C,2.37
S04807,B,3.26
S08955,C,2.75
S08239,C,2
S08045,C,2.7
S09783,D,1.74
S03994,B,3.39
S09552,D,1.88
S06610,C,2.65
S05320,B,3.49
S07120,C,2.02
S02422,A,3.52
S05605,B,3.14
S01751,A,3.56
S09016,C,2.06
S09719,D,1.67
S00339,A+,3.88
S08408,C,2.62
S01342,A+,3.76
S09545,D,1.51
S07983,C,2.61
S03641,B,3.34
S00330,A+,3.84
S08829,C,2.61
S03005,A,3.52
S06961,C,2.6
S04091,B,3.32
S02323,A,3.53
S06668,C,2.61
S07010,C,2
S04198,B,3.42
S03550,B,3.43
S08364,C,2.2
S04204,B,3.19
S09311,C,2.64
S08937,C,2.67
S06186,B,3.04
S01640,A,3.53
S00061,A+,3.64
S01241,A+,3.82
S05761,B,3.02
S05137,B,3.03
S02344,A,3.53
S02121,A,3.56
S01525,A,3.56
S07618,C,2.13
S00154,A+,3.71
S00482,A+,3.73
S06123,B,3.42
S07675,C,2.83
S07102,C,2.29
S01763,A,3.51
S07716,C,2.12
S09082,C,2.17
S07480,C,2.22
S06213,B,3.21
S04854,B,3.3
S02712,A,3.57
S06767,C,2.75
S04151,B,3.1
S01334,A+,3.84
S08379,C,2.39
S09390,C,2.88
S09708,D,1.26
S09122,C,2.78
S03851,B,3.18
S08341,C,2.98
S04125,B,3.18
S08964,C,2.55
S04789,B,3.04
S02867,A,3.51
S01387,A+,3.61
S05942,B,3.25
S03068,A,3.53
S09059,C,2.92
S03630,B,3.36
S09456,C,2.85
S08950,C,2.26
S03029,A,3.52
S02970,A,3.5
S08647,C,2.53
S06137,B,3.11
S08802,C,2.07
S04264,B,3.11
S00646,A+,3.68
S09654,D,1.38
S02075,A,3.52
S00342,A+,3.66
S08042,C,2.43
S01623,A,3.51
S07142,C,2.78
S05797,B,3.31
S07185,C,2.3
S08233,C,2.19
S05476,B,3.39
S09253,C,2.24
S00075,A+,3.63
S08634,C,2.39
S09230,C,2.11
S02052,A,3.57
S02542,A,3.57
S01302,A+,3.77
S05878,B,3.02
S07369,C,2.68
S01305,A+,3.98
S08429,C,2.86
S09095,C,2.23
S02600,A,3.52
S02574,A,3.53
S03187,A,3.5
S02769,A,3.55
S04832,B,3.28
S04224,B,3.47
S09650,D,1.25
S02107,A,3.54
S02680,A,3.52
S01388,A+,3.63
S08932,C,2
S09660,D,1.83
S07084,C,2.15
S01280,A+,3.6
S00805,A+,3.94
S01556,A,3.52
S09487,C,2.89
S04567,B,3.36
S09670,D,1.32
S04842,B,3.05
S03595,B,3.49
S06036,B,3.25
S06853,C,2.53
S08706,C,2.91
S04178,B,3.3
S01309,A+,3.64
S03453,A,3.56
S03696,B,3.06
S04243,B,3.45
S02199,A,3.52
S04426,B,3.35
S06151,B,3.09
S00944,A+,3.95
S00823,A+,3.88
S05006,B,3.43
S06613,C,2.6
S08357,C,2.43
S05620,B,3.12
S04548,B,3.41
S02539,A,3.52
S05208,B,3.18
S09515,D,1.85
S09010,C,2.34
S03055,A,3.51
S03676,B,3.44
S07777,C,2.89
S07219,C,2.84
S06723,C,2.48
S03301,A,3.55
S03311,A,3.51
S07222,C,2.52
S08520,C,2.35
S05955,B,3.49
S00833,A+,3.91
S03463,A,3.52
S07644,C,2.95
S00055,A+,3.91
S03452,A,3.56
S06306,B,3.08
S01482,A+,3.88
S04874,B,3.14
S08039,C,2.15
S03336,A,3.53
S06017,B,3.1
S04927,B,3.37
S05798,B,3.32
S09832,D,1.33
S05084,B,3.14
S06646,C,2.9
S05491,B,3.27
S00769,A+,3.86
S02066,A,3.57
S09501,D,1.69
S07312,C,2.68
S08478,C,2.79
S04525,B,3.1
S02718,A,3.51
S02080,A,3.53
S08915,C,2.74
S00952,A+,3.78
S08059,C,2.26
S02483,A,3.52
S01760,A,3.51
S04423,B,3.08
S06705,C,2.35
S05183,B,3.3
S08534,C,2.94
S03702,B,3.21
S04244,B,3.25
S00689,A+,3.93
S03433,A,3.57
S04945,B,3.27
S00967,A+,3.8
S09485,C,2.83
S02714,A,3.51
S04758,B,3.34
S09546,D,1.77
S06321,B,3.44
S05976,B,3.47
S03573,B,3.27
S05300,B,3.32
S01991,A,3.55
S01206,A+,3.87
S04972,B,3.41
S06784,C,2.6
S03601,B,3.16
S06491,B,3.25
S08610,C,2.54
S09979,D,1.76
S08071,C,2.59
S08578,C,2.11
S07974,C,2.42
S01626,A,3.51
S00537,A+,3.6
S08767,C,2.08
S07971,C,2.32
S04213,B,3.03
S06457,B,3.14
S03508,B,3.42
S08394,C,2.37
S07113,C,2.74
S02709,A,3.56
S05032,B,3.24
S06515,C,2.26
S04663,B,3.31
S04022,B,3.33
S01855,A,3.51
S09426,C,2.01
S02873,A,3.56
S03031,A,3.53
S01646,A,3.54
S03418,A,3.54
S03477,A,3.53
S09553,D,1.63
S01793,A,3.52
S03798,B,3.36
S03369,A,3.51
S07197,C,2.64
S09642,D,1.4
S05110,B,3.06
S06025,B,3.46
S08796,C,2.02
S09295,C,2.69
S00127,A+,3.94
S05960,B,3.16
S03877,B,3.21
S04452,B,3.24
S07148,C,2.83
S03532,B,3.06
S00828,A+,3.7
S07791,C,2.97
S00985,A+,3.71
S07784,C,2.44
S02444,A,3.52
S08555,C,2.09
S00346,A+,3.76
S00815,A+,3.77
S06167,B,3.45
S05780,B,3.42
S02117,A,3.55
S00794,A+,3.7
S06899,C,2.39
S02675,A,3.55
S00095,A+,3.83
S04226,B,3.25
S03757,B,3.36
S02892,A,3.53
S02372,A,3.53
S09389,C,2.9
S03229,A,3.56
S07864,C,2.97
S06360,B,3.35
S09197,C,2.31
S07327,C,2.53
S06029,B,3.32
S01866,A,3.56
S04613,B,3.45
S02646,A,3.53
S02244,A,3.53
S05374,B,3.25
S02337,A,3.54
S00951,A+,3.63
S01121,A+,3.85
S02205,A,3.52
S00420,A+,3.94
S00923,A+,4
S08670,C,2.68
S05409,B,3.45
S05789,B,3.39
S05743,B,3.43
S07668,C,2.54
S05568,B,3.06
S08136,C,2.52
S01203,A+,3.88
S05766,B,3.31
S08390,C,2.45
S01971,A,3.5
S04019,B,3.46
S03688,B,3.01
S01998,A,3.56
S04034,B,3.12
S01249,A+,3.82
S02193,A,3.55
S02713,A,3.53
S02191,A,3.52
S04671,B,3.09
S05143,B,3.46
S05985,B,3.32
S06566,C,2.71
S07805,C,2.69
S06944,C,2.41
S02137,A,3.54
S01066,A+,3.59
S00601,A+,3.7
S04228,B,3.49
S07578,C,2.64
S00078,A+,3.87
S07547,C,2.31
S02899,A,3.52
S04821,B,3.4
S09303,C,2.95
S06414,B,3.02
S09065,C,2.66
S08008,C,2.82
S05469,B,3.31
S05952,B,3.33
S03392,A,3.52
S05416,B,3.1
S02561,A,3.54
S08163,C,2.59
S02636,A,3.55
S05257,B,3.46
S03531,B,3.08
S08568,C,2.85
S01909,A,3.56
S00236,A+,3.81
S01605,A,3.54
S07985,C,2.98
S03491,A,3.55
S01995,A,3.52
S02825,A,3.55
S09286,C,2.02
S01343,A+,3.97
S08513,C,2.77
S01620,A,3.55
S05288,B,3.31
S02061,A,3.55
S09956,D,1.68
S02220,A,3.53
S06039,B,3.44
S00261,A+,3.82
S09366,C,2.27
S09094,C,2.58
S03745,B,3.35
S02027,A,3.52
S06989,C,2.26
S04235,B,3.11
S01918,A,3.54
S01829,A,3.5
S06234,B,3.08
S09333,C,2.67
S06284,B,3.05
S04209,B,3.29
S00225,A+,3.81
S08916,C,2.92
S06470,B,3.44
S09414,C,2.09
S00847,A+,3.94
S04290,B,3.03
S05561,B,3.11
S02552,A,3.54
S00118,A+,3.72
S08838,C,2.35
S05967,B,3.1
S08196,C,2.96
S08660,C,2.5
S07490,C,2.51
S00006,A+,3.95
S05343,B,3.13
S09112,C,2.4
S04325,B,3.06
S01064,A+,3.7
S02591,A,3.53
S08435,C,2.27
S03736,B,3.28
S03518,B,3.39
S06987,C,2.62
S06768,C,2.41
S05623,B,3.43
S01606,A,3.56
S01734,A,3.56
S09342,C,2.18
S03813,B,3.3
S09625,D,1.29
S01762,A,3.55
S05402,B,3.01
S02740,A,3.51
S02473,A,3.53
S06739,C,2.62
S06892,C,2.87
S07944,C,2.99
S04207,B,3.09
S06372,B,3.31
S00233,A+,3.78
S08259,C,2.77
S07562,C,2.32
S06169,B,3.11
S03597,B,3.11
S06289,B,3.21
S04633,B,3.38
S00126,A+,3.74
S07642,C,2.75
S06230,B,3.35
S01297,A+,3.57
S01977,A,3.5
S09481,C,2.52
S09582,D,1.76
S05751,B,3.05
S08153,C,2.21
S03087,A,3.56
S09277,C,2.35
S06883,C,2.35
S09306,C,2.77
S07674,C,2.76
S03346,A,3.51
S08173,C,2.03
S09422,C,2.65
S05871,B,3.16
S06507,C,2.36
S02798,A,3.5
S00919,A+,3.95
S01647,A,3.54
S05123,B,3.22
S05127,B,3.44
S04622,B,3.47
S06810,C,2.01
S00365,A+,3.93
S02126,A,3.56
S08151,C,2.32
S08718,C,2.62
S00056,A+,3.89
S00639,A+,3.97
S00303,A+,3.97
S05812,B,3.43
S01277,A+,3.65
S04433,B,3.08
S03645,B,3.3
S04144,B,3.1
S02879,A,3.53
S06494,B,3.43
S05241,B,3.38
S09409,C,2.22
S06938,C,2.13
S07241,C,2.88
S02594,A,3.54
S02394,A,3.52
S00524,A+,3.88
S06377,B,3.3
S06982,C,2.74
S06678,C,2.19
S03901,B,3.09
S09635,D,1.39
S05586,B,3.09
S09361,C,2.26
S07957,C,2.96
S07571,C,2.76
S06778,C,2.11
S00672,A+,3.99
S04189,B,3.08
S00667,A+,3.7
S03267,A,3.5
S01888,A,3.53
S08473,C,2.06
S09092,C,2.85
S07688,C,2.82
S06032,B,3.11
S06091,B,3.36
S06239,B,3.4
S07351,C,2.91
S07831,C,2.27
S00761,A+,3.97
S06255,B,3.03
S01907,A,3.57
S03819,B,3.14
S06270,B,3
S04301,B,3.35
S05570,B,3.34
S07942,C,2.52
S04165,B,3.27
S05972,B,3.09
S03580,B,3.11
S02833,A,3.54
S05450,B,3.32
S03473,A,3.51
S06328,B,3.28
S00138,A+,3.77
S07044,C,2.03
S04893,B,3.28
S02181,A,3.54
S07731,C,2.23
S03178,A,3.52
S04855,B,3.15
S04638,B,3.45
S05116,B,3.15
S07649,C,2.53
S04262,B,3
S01332,A+,3.74
S07003,C,2.21
S06942,C,2.87
S08018,C,2.46
S06242,B,3.17
S09988,D,1.53
S06882,C,2.15
S04531,B,3.02
S04674,B,3.4
S06997,C,2.82
S01253,A+,3.81
S03375,A,3.51
S02815,A,3.53
S04720,B,3.32
S06545,C,2.47
S04859,B,3.12
S07902,C,2.16
S08581,C,2.33
S08428,C,2.66
S01078,A+,3.87
S04364,B,3.3
S00771,A+,3.83
S08866,C,2.51
S00250,A+,3.81
S07240,C,2.85
S03420,A,3.56
S04977,B,3.29
S04545,B,3.12
S05566,B,3.13
S07940,C,2.96
S00717,A+,3.72
S09653,D,1.59
S02049,A,3.53
S05998,B,3.2
S06601,C,2.75
S07246,C,2.85
S04179,B,3.11
S04810,B,3.16
S09483,C,2.84
S07141,C,2.72
S07191,C,2.57
S01461,A+,3.59
S05990,B,3.19
S02001,A,3.51
S08176,C,2.33
S00405,A+,3.83
S00385,A+,3.99
S09449,C,2.28
S09488,C,2.28
S01634,A,3.57
S09854,D,1.79
S04785,B,3.23
S09457,C,2.91
S06971,C,2.72
S03926,B,3.07
S04159,B,3.04
S07450,C,2.28
S08416,C,2.94
S02194,A,3.51
S01016,A+,3.77
S05125,B,3.45
S07419,C,2.81
S07410,C,2.79
S08990,C,2.73
S02872,A,3.56
S00010,A+,3.75
S01839,A,3.54
S04805,B,3.31
S00256,A+,3.79
S07027,C,2.31
S05714,B,3.13
S03325,A,3.55
S07715,C,2.01
S01582,A,3.51
S00925,A+,3.71
S02780,A,3.56
S07892,C,2.6
S06133,B,3.15
S05321,B,3.24
S07313,C,2.85
S07103,C,2.9
S06043,B,3.25
S03776,B,3.43
S04836,B,3.21
S04965,B,3.44
S00540,A+,3.74
S07484,C,2.47
S02746,A,3.56
S03720,B,3.33
S06820,C,2.82
S09338,C,2.7
S04469,B,3.18
S00668,A+,3.97
S07576,C,2.23
S08550,C,2.99
S05064,B,3.09
S01354,A+,3.73
S07115,C,2.58
S09774,D,1.32
S08663,C,2
S02704,A,3.5
S03331,A,3.52
S08054,C,2.4
S03585,B,3.33
S09442,C,2.22
S05646,B,3.07
S03377,A,3.51
S01257,A+,3.7
S06191,B,3.15
S05349,B,3.24
S04176,B,3.24
S04911,B,3.44
S01853,A,3.56
S06317,B,3.23
S09855,D,1.47
S02106,A,3.52
S00134,A+,3.73
S05030,B,3.17
S00929,A+,3.9
S00824,A+,3.94
S07577,C,2.98
S01532,A,3.53
S01215,A+,3.87
S00505,A+,3.68
S06531,C,2.81
S03073,A,3.57
S09087,C,2.59
S08648,C,2.93
S06620,C,2.84
S09274,C,2.55
S03710,B,3.01
S04850,B,3.37
S04749,B,3.2
S04269,B,3.19
S09879,D,1.44
S08906,C,2.41
S04187,B,3.35
S05302,B,3.03
S02924,A,3.56
S06589,C,2.82
S01811,A,3.54
S03487,A,3.54
S07420,C,2.08
S03142,A,3.52
S09348,C,2.14
S01325,A+,3.86
S04313,B,3.3
S07495,C,2.9
S08703,C,2.71
S08692,C,2.17
S09504,D,1.75
S05542,B,3.2
S06173,B,3.34
S01541,A,3.53
S09410,C,2.04
S02682,A,3.55
S09883,D,1.47
S06314,B,3.46
S01192,A+,3.86
S05294,B,3.34
S01543,A,3.53
S07057,C,2.84
S02540,A,3.55
S00954,A+,3.65
S07242,C,2.22
S06732,C,2.9
S04847,B,3.23
S06802,C,2.75
S08011,C,2.91
S04331,B,3.08
S08925,C,2.79
S05335,B,3.08
S07331,C,2.31
S09349,C,2.56
S04730,B,3.34
S06542,C,2.71
S05306,B,3.02
S05162,B,3.43
S07861,C,2.14
S02157,A,3.52
S01063,A+,3.61
S01168,A+,3.63
S03637,B,3.12
S07652,C,2.52
S05589,B,3.41
S07193,C,2.9
S04492,B,3.36
S07267,C,2.36
S04981,B,3.2
S08336,C,2.74
S09953,D,1.57
S04947,B,3.31
S02783,A,3.52
S00718,A+,3.75
S02503,A,3.53
S04361,B,3.09
S04172,B,3.07
S08083,C,2.05
S09761,D,1.91
S00396,A+,3.79
S07187,C,2.55
S09823,D,1.45
S04493,B,3.28
S01366,A+,3.94
S09527,D,1.23
S08788,C,2.02
S05918,B,3.46
S04969,B,3.06
S02915,A,3.52
S05645,B,3.41
S03767,B,3.13
S03441,A,3.52
S07358,C,2.33
S06807,C,2.02
S02144,A,3.53
S05105,B,3.33
S05074,B,3.21
S01572,A,3.52
S04080,B,3.14
S01123,A+,3.96
S02787,A,3.53
S02968,A,3.55
S02505,A,3.54
S05989,B,3.33
S08868,C,2.22
S07165,C,2.08
S00729,A+,3.57
S07588,C,2.38
S07544,C,2.94
S00413,A+,3.98
S05746,B,3.05
S07669,C,2.04
S00826,A+,3.7
S03268,A,3.54
S03975,B,3.07
S08809,C,2.66
S08307,C,2.33
S00418,A+,3.98
S06749,C,2.07
S08968,C,2.42
S02083,A,3.52
S08946,C,2.72
S03374,A,3.52
S05727,B,3.24
S04108,B,3.25
S04381,B,3.07
S07724,C,2.3
S01067,A+,3.62
S03914,B,3.08
S05537,B,3.27
S08003,C,2.39
S05388,B,3.38
S05733,B,3.26
S02739,A,3.56
S05053,B,3.34
S04001,B,3.44
S02428,A,3.56
S06834,C,2.16
S01688,A,3.54
S00852,A+,3.73
S06304,B,3.43
S09088,C,2.65
S05879,B,3.33
S08528,C,2.81
S02840,A,3.55
S04612,B,3.09
S09541,D,1.78
S09208,C,2.43
S02490,A,3.5
S06906,C,2.26
S07391,C,2.69
S02850,A,3.55
S06666,C,2.22
S05882,B,3.46
S04453,B,3.35
S07422,C,2.86
S06485,B,3.02
S02480,A,3.51
S06618,C,2.86
S02142,A,3.57
S05189,B,3.2
S09705,D,1.32
S02745,A,3.51
S07254,C,2.87
S03507,B,3.43
S01680,A,3.57
S04250,B,3.17
S03148,A,3.55
S08131,C,2.04
S07005,C,2.53
S00581,A+,3.87
S04071,B,3.17
S03344,A,3.52
S07405,C,2.59
S03673,B,3.47
S00560,A+,3.72
S05238,B,3.36
S07806,C,2.46
S00513,A+,3.98
S01082,A+,3.68
S01665,A,3.5
S09205,C,2.64
S01932,A,3.56
S09667,D,1.98
S01151,A+,3.73
S02839,A,3.57
S05950,B,3.22
S08309,C,2.9
S08933,C,2.72
S09789,D,1.93
S05178,B,3.5
S00831,A+,3.6
S08312,C,2.13
S04753,B,3.37
S09851,D,1.29
S00636,A+,3.9
S04466,B,3.36
S06800,C,2.69
S07988,C,2.97
S07080,C,2.71
S06967,C,2.81
S04143,B,3.47
S07028,C,2.44
S09184,C,2.88
S00877,A+,3.79
S04870,B,3
S05316,B,3.21
S05223,B,3.15
S00005,A+,3.73
S03052,A,3.51
S05692,B,3.14
S03125,A,3.51
S02492,A,3.56
S03855,B,3.14
S04778,B,3.47
S07510,C,2.82
S06458,B,3.28
S06294,B,3.32
S01149,A+,3.85
S00575,A+,3.96
S03770,B,3.33
S04147,B,3.31
S00854,A+,3.74
S05920,B,3.5
S09359,C,2.98
S06615,C,2.94
S06003,B,3.09
S09164,C,2.08
S04496,B,3.46
S08174,C,2.02
S06656,C,2.66
S02369,A,3.56
S04781,B,3.12
S07993,C,2.35
S02951,A,3.5
S05626,B,3.39
